Name,masterpc,Latitude,Longitude
S34002690,ML9 1LA,55.72796,-3.9772995
S34002691,ML11 7DW,55.674915,-3.7672427
S34002692,G72 0NN,55.789488,-4.0916876
S34002693,ML11 9BY,55.665872,-3.7761519
S34002694,ML3 7NL,55.764344,-4.0429339
S34002695,G75 8ND,55.750729,-4.2120739
S34002696,G72 8PG,55.808097,-4.1828836
S34002697,G75 8UA,55.741627,-4.208452
S34002698,G75 9FJ,55.741282,-4.2191226
S34002699,ML3 8JH,55.765927,-4.0557855
S34002700,G73 3LS,55.820219,-4.1910815
S34002701,ML3 9AQ,55.778885,-4.0575363
S34002702,ML12 6FH,55.617569,-3.7403493
S34002703,ML12 6TD,55.432697,-3.6951882
S34002704,G73 2EN,55.821848,-4.2323935
S34002705,G73 5PH,55.804593,-4.1939055
S34002706,G73 2SF,55.827932,-4.2195373
S34002707,G73 2QD,55.823187,-4.2130088
S34002708,G72 8SS,55.807144,-4.1656272
S34002709,ML11 7HJ,55.67819,-3.7676289
S34002710,G72 0WT,55.786669,-4.0883147
S34002711,ML3 7YB,55.756825,-4.0368032
S34002712,ML12 6HP,55.567344,-3.5997558
S34002713,G74 4HY,55.765403,-4.172462
S34002714,ML3 0PT,55.790095,-4.0658955
S34002715,G71 7LZ,55.818479,-4.0796113
S34002716,ML10 6RW,55.677181,-4.1039308
S34002717,ML9 2AQ,55.743238,-3.9728627
S34002718,G74 3BN,55.772942,-4.1541151
S34002719,G72 9LQ,55.797247,-4.1004636
S34002720,G75 9AU,55.750637,-4.1951613
S34002721,G71 8RQ,55.802605,-4.0690793
S34002722,ML8 5TY,55.734395,-3.845091
S34002723,G72 0GY,55.774664,-4.0961231
S34002724,G73 3RX,55.817339,-4.2098353
S34002725,ML12 6RA,55.678472,-3.5197452
S34002726,ML3 7TN,55.752731,-4.0495295
S34002727,ML10 6NG,55.681875,-4.0677721
S34002728,ML8 5EN,55.745972,-3.8455101
S34002729,ML11 8HT,55.701069,-3.617803
S34002730,G72 0JF,55.793045,-4.0849232
S34002731,G73 4JT,55.812633,-4.2066637
S34002732,ML9 2BU,55.740397,-3.9706962
S34002733,G72 8HX,55.810573,-4.1800698
S34002734,ML11 0FL,55.597683,-3.8901243
S34002735,ML11 8AA,55.765912,-3.6875143
S34002736,G72 7GE,55.814449,-4.1492898
S34002737,ML3 8UU,55.766526,-4.0853243
S34002738,G71 7AN,55.824634,-4.0838991
S34002739,G75 8HJ,55.752371,-4.2241508
S34002740,ML8 4RZ,55.718451,-3.8301216
S34002741,ML3 0ND,55.7843,-4.0711388
S34002742,ML9 3AB,55.73419,-3.9468103
S34002743,ML3 8TX,55.757949,-4.0685142
S34002744,ML3 6AE,55.778309,-4.0473164
S34002745,G73 1AF,55.834318,-4.2067583
S34002746,G75 8TT,55.745276,-4.2069534
S34002747,ML12 6DG,55.623081,-3.5248265
S34002748,ML11 9UN,55.662129,-3.8422608
S34002749,ML9 2ND,55.730294,-3.9601216
S34002750,G72 8YF,55.796536,-4.1406607
S34002751,ML11 7SR,55.678404,-3.745786
S34002752,G72 9EQ,55.799647,-4.0962371
S34002753,G71 7RR,55.818514,-4.0992472
S34002754,G73 3BS,55.825656,-4.2061718
S34002755,ML3 6PE,55.773632,-4.044839
S34002756,G74 3PG,55.778522,-4.1372009
S34002757,G71 7LP,55.819593,-4.0833263
S34002758,G74 2AD,55.763366,-4.154368
S34002759,G74 4BS,55.773668,-4.1675327
S34002760,ML11 9SX,55.674839,-3.9235358
S34002761,ML9 1EU,55.737338,-3.972549
S34002762,ML11 9FB,55.67043,-3.7654503
S34002763,G75 8ZT,55.759681,-4.2050417
S34002764,ML11 0EW,55.638034,-3.8878412
S34002765,ML3 6RL,55.770255,-4.0441679
S34002766,G74 5LP,55.767554,-4.2010544
S34002767,G74 3LD,55.777294,-4.1535101
S34002768,G73 2LS,55.827843,-4.2119799
S34002769,G75 0HF,55.75398,-4.1846238
S34002770,ML9 3JD,55.688745,-3.9931852
S34002771,ML8 4AF,55.735692,-3.8376502
S34002772,ML3 7AG,55.77477,-4.0353477
S34002773,ML10 6UB,55.686436,-4.0573859
S34002774,G73 3PF,55.820934,-4.2018496
S34002775,ML3 9JL,55.779941,-4.0738098
S34002776,ML10 6SW,55.611795,-4.1321523
S34002777,ML3 7EX,55.771774,-4.0328001
S34002778,ML3 6JT,55.776589,-4.0437501
S34002779,ML10 6AF,55.676768,-4.0657849
S34002780,ML10 6BA,55.674369,-4.0684256
S34002781,ML11 9TF,55.671226,-3.9195102
S34002782,ML3 9JD,55.779873,-4.0762301
S34002783,G75 8EG,55.757306,-4.1996959
S34002784,G73 1DQ,55.828829,-4.208603
S34002785,ML3 7PU,55.764629,-4.0338946
S34002786,ML11 0RW,55.553936,-3.8618317
S34002787,ML12 6RU,55.510525,-3.7291128
S34002788,ML10 6SJ,55.723197,-4.1340811
S34002789,ML3 7JX,55.769106,-4.0392134
S34002790,ML12 6GP,55.621078,-3.5261462
S34002791,G72 7XQ,55.805772,-4.1221304
S34002792,ML3 8JZ,55.762267,-4.0532497
S34002793,G74 1PW,55.766544,-4.2077568
S34002794,G75 8RQ,55.758512,-4.2230501
S34002795,ML12 6NU,55.627643,-3.6244012
S34002796,ML11 8QP,55.685815,-3.6842689
S34002797,ML8 5TD,55.72676,-3.8394121
S34002798,ML3 0DW,55.789463,-4.054266
S34002799,G74 2DN,55.759494,-4.1594301
S34002800,ML9 1DY,55.747371,-3.9807193
S34002801,ML11 0RQ,55.560138,-3.8457291
S34002802,ML8 4HA,55.732797,-3.837753
S34002803,G72 7PU,55.813025,-4.1376718
S34002804,ML3 0ED,55.789151,-4.0712687
S34002805,G71 8BG,55.816422,-4.0619277
S34002806,ML11 9JD,55.683743,-3.8253661
S34002807,G74 4GE,55.773785,-4.1781902
S34002808,ML12 6EU,55.623579,-3.520145
S34002809,G73 5DN,55.813339,-4.1928336
S34002810,G75 0PL,55.752251,-4.1715872
S34002811,G72 8QE,55.814121,-4.1659511
S34002812,ML3 8JF,55.75551,-4.063875
S34002813,ML9 1JP,55.728883,-3.9719314
S34002814,ML11 7JS,55.673144,-3.7735078
S34002815,G71 8JA,55.810284,-4.0688963
S34002816,ML3 8EH,55.760193,-4.0617475
S34002817,ML11 7RA,55.680755,-3.7866084
S34002818,ML11 8LR,55.707505,-3.6467652
S34002819,G72 9NL,55.80418,-4.1039326
S34002820,ML3 7EF,55.774465,-4.0336577
S34002821,G71 7LH,55.82124,-4.0794872
S34002822,G75 8QB,55.754685,-4.2090149
S34002823,G75 0JJ,55.756919,-4.1764686
S34002824,G72 7RU,55.8222,-4.1418628
S34002825,G73 2PB,55.825363,-4.2204447
S34002826,ML11 7PB,55.675103,-3.7822159
S34002827,G72 8BW,55.817809,-4.1779843
S34002828,G73 2RF,55.825489,-4.2249224
S34002829,G74 4JQ,55.76675,-4.1780847
S34002830,G73 4DB,55.807046,-4.2039856
S34002831,G73 3NQ,55.822673,-4.1910439
S34002832,ML11 7RS,55.680461,-3.7615919
S34002833,ML3 7UL,55.771249,-4.0188863
S34002834,G74 2EF,55.75518,-4.154283
S34002835,G72 7EX,55.819452,-4.1658642
S34002836,G73 5LD,55.804752,-4.1849942
S34002837,ML9 3PA,55.687893,-4.0046123
S34002838,ML11 0JX,55.625506,-3.8942591
S34002839,G72 7EL,55.818873,-4.1686256
S34002840,ML3 8UR,55.764795,-4.0718099
S34002841,G73 3SA,55.818085,-4.2023272
S34002842,G72 0AR,55.794023,-4.0950416
S34002843,G75 9LE,55.743184,-4.1983274
S34002844,G72 0TF,55.770379,-4.0886231
S34002845,ML11 0HX,55.656382,-3.8921738
S34002846,ML8 5QE,55.732289,-3.8977248
S34002847,G75 8FB,55.743851,-4.1800744
S34002848,ML3 7ST,55.753661,-4.04118
S34002849,ML3 6QR,55.772475,-4.0382414
S34002850,ML9 2QF,55.73319,-3.9627674
S34002851,G74 2LP,55.758311,-4.150503
S34002852,ML3 9DB,55.772958,-4.0647335
S34002853,G75 9EQ,55.747386,-4.1995358
S34002854,ML3 6BN,55.778325,-4.0382758
S34002855,G74 1AQ,55.7644,-4.1788463
S34002856,G72 0RU,55.788857,-4.1002192
S34002857,ML9 3DL,55.709986,-3.9469749
S34002858,G75 8DQ,55.755217,-4.1958808
S34002859,G74 3UF,55.767482,-4.1549457
S34002860,ML3 6TW,55.767852,-4.049797
S34002861,ML9 1AL,55.738602,-3.9794625
S34002862,ML11 9AB,55.671129,-3.7761834
S34002863,ML3 9AL,55.779394,-4.0614382
S34002864,G74 5BX,55.774567,-4.219404
S34002865,ML11 9XS,55.666722,-3.9247911
S34002866,ML11 8LU,55.686534,-3.6263016
S34002867,ML12 6BX,55.622905,-3.5295523
S34002868,G73 2BY,55.82017,-4.221825
S34002869,G71 8SD,55.798707,-4.0663198
S34002870,G71 8HF,55.805627,-4.0678993
S34002871,FK8 2PE,56.109315,-3.9507564
S34002872,FK9 4DG,56.144037,-3.9457226
S34002873,G63 0HU,56.063529,-4.4617931
S34002874,FK8 1JP,56.124325,-3.9403026
S34002875,G63 9RW,56.04233,-4.3708157
S34002876,FK9 4XQ,56.170363,-4.0520789
S34002877,G63 0NF,56.0749,-4.3945907
S34002878,FK7 8HF,56.089902,-3.9428787
S34002879,FK8 3UG,56.178694,-4.383054
S34002880,FK8 3XJ,56.150408,-4.4799882
S34002881,FK21 8SH,56.462116,-4.3237591
S34002882,FK7 7AW,56.084598,-3.8667201
S34002883,FK8 3AX,56.124883,-4.0809654
S34002884,FK8 1UG,56.124463,-3.9337615
S34002885,FK7 7BW,56.075915,-3.8722293
S34002886,FK8 2AT,56.107137,-3.9372503
S34002887,FK7 8HT,56.089607,-3.9128697
S34002888,FK8 2NN,56.113374,-3.9417939
S34002889,FK7 7TT,56.099486,-3.9253701
S34002890,G63 9EZ,55.978491,-4.3121659
S34002891,FK9 4UF,56.136807,-3.981649
S34002892,G63 0YH,56.059902,-4.2561912
S34002893,FK16 6EN,56.191024,-4.0198041
S34002894,FK19 8QB,56.390587,-4.2920006
S34002895,FK8 3DZ,56.125264,-4.1726168
S34002896,G63 9HP,55.988846,-4.3221479
S34002897,FK15 0EL,56.187286,-3.9646066
S34002898,FK7 8AR,56.07212,-3.8971253
S34002899,FK8 2LX,56.114976,-3.9399284
S34002900,G63 0PW,56.071599,-4.3313821
S34002901,FK9 4HR,56.155005,-3.9488212
S34002902,FK8 1SD,56.129626,-3.9500471
S34002903,FK7 7PT,56.110486,-3.9299562
S34002904,FK8 2AX,56.106744,-3.9427947
S34002905,FK15 0JE,56.202374,-3.953255
S34002906,G63 0BH,56.06502,-4.4469468
S34002907,FK7 0DP,56.097752,-3.9311357
S34002908,G63 0LS,56.089168,-4.2298034
S34002909,FK8 1UX,56.124388,-3.9293655
S34002910,FK8 1PW,56.130678,-3.9471557
S34002911,G63 9PY,56.042286,-4.3599591
S34002912,FK8 1BJ,56.119247,-3.9391782
S34002913,FK9 5HP,56.134392,-3.9326829
S34002914,FK15 9JG,56.188133,-3.9763336
S34002915,FK7 7LX,56.101342,-3.8588642
S34002916,FK15 0DJ,56.186671,-3.9569368
S34002917,FK7 9LB,56.109605,-3.9670144
S34002918,FK9 4RS,56.151382,-3.9306219
S34002919,FK7 0BA,56.103679,-3.9313682
S34002920,G63 0TN,56.069231,-4.3368145
S34002921,FK17 8HD,56.248173,-4.2468059
S34002922,FK7 0PQ,56.095313,-3.9347755
S34002923,FK15 0BL,56.192597,-3.9595272
S34002924,FK9 4LS,56.153913,-3.9158394
S34002925,FK20 8RU,56.410215,-4.6554729
S34002926,FK8 2ER,56.116057,-3.9368623
S34002927,FK7 8JE,56.089511,-3.9062907
S34002928,FK9 5NR,56.136067,-3.9198117
S34002929,FK8 3QL,56.180167,-4.1969072
S34002930,FK15 9AG,56.186742,-3.9688815
S34002931,FK7 0NW,56.092364,-3.9251271
S34002932,FK8 1HH,56.120872,-3.9387291
S34002933,FK7 8EX,56.082723,-3.9215765
S34002934,FK8 1NS,56.124176,-3.9383483
S34002935,FK9 5GA,56.138274,-3.9464775
S34002936,FK19 8PQ,56.34885,-4.4320672
S34002937,FK7 9DX,56.099973,-3.9453316
S34002938,FK17 8LE,56.237086,-4.1915328
S34002939,FK7 7ER,56.104542,-3.8706926
S34002940,FK15 9EU,56.183841,-3.9642372
S34002941,FK7 8FE,56.062325,-3.8747829
S34002942,FK17 8BY,56.240848,-4.205417
S34002943,FK8 3PA,56.107838,-4.3159785
S34002944,FK15 0GZ,56.193836,-3.9556093
S34002945,FK8 1EQ,56.122096,-3.9437457
S34002946,FK9 4BB,56.15145,-3.9457753
S34002947,FK8 2QL,56.1177,-3.9421084
S34002948,FK16 6BY,56.189042,-4.0528506
S34002949,FK8 2HE,56.109708,-3.9377816
S34002950,FK9 5HL,56.127941,-3.9349336
S34002951,FK7 0EH,56.094456,-3.91774
S34002952,FK17 8BL,56.24338,-4.2151011
S34002953,FK9 4JH,56.152745,-3.9553723
S34002954,FK8 3UY,56.172903,-4.3621701
S34002955,AB11 6TT,57.13865,-2.1036284
S34002956,AB24 2BP,57.173285,-2.1439458
S34002957,AB15 8AT,57.131604,-2.1721806
S34002958,AB15 4TU,57.135798,-2.1281049
S34002959,AB22 8YA,57.182481,-2.1375964
S34002960,AB10 6EW,57.131535,-2.1142634
S34002961,AB24 4NS,57.169604,-2.1341255
S34002962,AB24 3RT,57.166132,-2.099704
S34002963,AB23 8HG,57.186701,-2.1028533
S34002964,AB21 0TU,57.196928,-2.24275
S34002965,AB12 5PX,57.11869,-2.1036386
S34002966,AB21 0DT,57.211535,-2.1963096
S34002967,AB10 6QF,57.139348,-2.1174104
S34002968,AB24 5RF,57.149573,-2.0927675
S34002969,AB11 6EZ,57.143177,-2.1041699
S34002970,AB21 9EU,57.181733,-2.1820743
S34002971,AB10 7NA,57.128225,-2.1368166
S34002972,AB10 1TY,57.14528,-2.1133144
S34002973,AB16 5YJ,57.160459,-2.133927
S34002974,AB21 7EL,57.204415,-2.1879627
S34002975,AB21 9AN,57.178303,-2.1749782
S34002976,AB24 3JT,57.158997,-2.1033052
S34002977,AB22 8TA,57.190597,-2.1154554
S34002978,AB14 0UY,57.095067,-2.2704192
S34002979,AB25 3UG,57.154161,-2.1072257
S34002980,AB11 8HX,57.130351,-2.0905388
S34002981,AB25 2NG,57.148954,-2.123341
S34002982,AB15 5HT,57.149736,-2.1318222
S34002983,AB15 9BP,57.120357,-2.2024982
S34002984,AB15 5HL,57.149459,-2.1383165
S34002985,AB21 9LJ,57.176799,-2.1710843
S34002986,AB12 5SJ,57.116004,-2.1144302
S34002987,AB22 8SX,57.192255,-2.1201267
S34002988,AB15 4DP,57.144634,-2.1310769
S34002989,AB24 2TU,57.170766,-2.112268
S34002990,AB14 0NE,57.101551,-2.258417
S34002991,AB25 2DD,57.144911,-2.1239225
S34002992,AB24 5SW,57.150883,-2.0954813
S34002993,AB16 5PT,57.156412,-2.1607908
S34002994,AB21 9TS,57.190123,-2.2056765
S34002995,AB11 6UW,57.14169,-2.1096516
S34002996,AB11 9NX,57.137639,-2.0729937
S34002997,AB10 6XN,57.139976,-2.126814
S34002998,AB22 8GT,57.181185,-2.1133583
S34002999,AB24 3NY,57.158786,-2.1080491
S34003000,AB24 5EH,57.151978,-2.0834019
S34003001,AB22 8JS,57.178527,-2.1017223
S34003002,AB21 9BG,57.175441,-2.1581942
S34003003,AB11 6HB,57.144651,-2.10386
S34003004,AB15 4YE,57.141421,-2.1367662
S34003005,AB21 9BQ,57.176003,-2.1814176
S34003006,AB16 5RL,57.160239,-2.1604768
S34003007,AB22 8BH,57.176952,-2.1247907
S34003008,AB21 9SR,57.174036,-2.2046774
S34003009,AB10 6LG,57.131101,-2.1269323
S34003010,AB15 5LR,57.150541,-2.1261395
S34003011,AB16 7AX,57.167092,-2.154405
S34003012,AB16 7NT,57.167396,-2.1628228
S34003013,AB16 5SD,57.165496,-2.1591107
S34003014,AB16 6XS,57.156439,-2.1535175
S34003015,AB13 0AA,57.098059,-2.239132
S34003016,AB24 1XS,57.174604,-2.0988338
S34003017,AB24 3SW,57.164039,-2.1003763
S34003018,AB10 1XG,57.144165,-2.1148478
S34003019,AB23 8NG,57.195507,-2.0987078
S34003020,AB10 1TB,57.146784,-2.1097989
S34003021,AB11 7TU,57.135564,-2.0984652
S34003022,AB15 6FZ,57.141678,-2.1474747
S34003023,AB10 1YL,57.14273,-2.1216183
S34003024,AB15 8SX,57.136546,-2.1570698
S34003025,AB21 7GA,57.197731,-2.1886734
S34003026,AB11 6ND,57.145509,-2.0972192
S34003027,AB15 8EB,57.143198,-2.1743661
S34003028,AB23 8EW,57.187353,-2.0958404
S34003029,AB11 6DZ,57.143313,-2.1026996
S34003030,AB24 2QP,57.169833,-2.1209798
S34003031,AB24 1RN,57.168842,-2.1037131
S34003032,AB16 5FA,57.155194,-2.1431481
S34003033,AB10 1TF,57.145966,-2.1099122
S34003034,AB25 1DW,57.150135,-2.0977933
S34003035,AB25 1NX,57.14893,-2.1098714
S34003036,AB12 3LD,57.113865,-2.0929256
S34003037,AB25 1SP,57.14862,-2.1150434
S34003038,AB11 5DQ,57.142733,-2.072161
S34003039,AB10 7BA,57.121661,-2.1261237
S34003040,AB15 6JH,57.148263,-2.1619949
S34003041,AB24 3LJ,57.161082,-2.11247
S34003042,AB12 3AJ,57.124838,-2.0991633
S34003043,AB12 3EZ,57.09676,-2.0951603
S34003044,AB10 1UR,57.145078,-2.1187671
S34003045,AB15 6JP,57.148636,-2.1651532
S34003046,AB24 4LJ,57.165707,-2.1318792
S34003047,AB24 1XH,57.169524,-2.0928672
S34003048,AB12 3DJ,57.118404,-2.0893536
S34003049,AB10 1TH,57.145501,-2.1078286
S34003050,AB16 7YT,57.170011,-2.1475215
S34003051,AB25 3UP,57.156279,-2.1097444
S34003052,AB25 1LR,57.150113,-2.1031812
S34003053,AB22 8LG,57.192983,-2.1286341
S34003054,AB11 5GJ,57.149279,-2.0888333
S34003055,AB25 2LJ,57.149003,-2.1186971
S34003056,AB25 3XB,57.157094,-2.1122926
S34003057,AB24 2RU,57.171902,-2.126907
S34003058,AB10 1YB,57.142729,-2.1128934
S34003059,AB24 4HJ,57.167349,-2.125337
S34003060,AB21 7LW,57.204774,-2.1762623
S34003061,AB24 3EF,57.166066,-2.1036061
S34003062,AB12 3LW,57.117041,-2.0731016
S34003063,AB10 1XZ,57.144223,-2.1107663
S34003064,AB15 8GA,57.157906,-2.2236651
S34003065,AB21 0EX,57.21378,-2.1964706
S34003066,AB25 2ZS,57.155236,-2.1287507
S34003067,AB15 9LN,57.117623,-2.1748072
S34003068,AB24 5DG,57.1538,-2.0861664
S34003069,AB10 6RA,57.138787,-2.1212253
S34003070,AB10 7AT,57.119853,-2.1362077
S34003071,AB15 9NZ,57.116644,-2.1929831
S34003072,AB10 1JQ,57.147923,-2.1010101
S34003073,AB21 9DH,57.174672,-2.1881423
S34003074,AB11 9DS,57.13797,-2.0886904
S34003075,AB15 7XG,57.135956,-2.1477988
S34003076,AB25 1DZ,57.152468,-2.1018324
S34003077,AB16 7XQ,57.166315,-2.1428439
S34003078,AB11 6SS,57.138698,-2.1000266
S34003079,AB11 5PY,57.146399,-2.0964778
S34003080,AB25 1BZ,57.150815,-2.1015469
S34003081,AB11 8HB,57.133749,-2.0874743
S34003082,AB15 8FR,57.132644,-2.1529067
S34003083,AB11 9QP,57.137338,-2.080494
S34003084,AB23 8FY,57.178735,-2.088871
S34003085,AB16 5DY,57.157954,-2.1325128
S34003086,AB21 7GN,57.196393,-2.1823452
S34003087,AB11 8BP,57.135938,-2.0908333
S34003088,AB25 1PJ,57.148887,-2.1079872
S34003089,AB21 9HX,57.188011,-2.1765298
S34003090,AB23 8AJ,57.186587,-2.0866731
S34003091,AB11 7WF,57.13571,-2.1067096
S34003092,AB11 5AB,57.146762,-2.0918515
S34003093,AB15 6DU,57.148198,-2.1495334
S34003094,AB25 3TP,57.155798,-2.1050154
S34003095,AB11 6ER,57.141041,-2.1124422
S34003096,AB21 7JZ,57.208596,-2.1790119
S34003097,AB10 7JG,57.124927,-2.1290748
S34003098,AB15 9DQ,57.112167,-2.19471
S34003099,AB14 0PF,57.109422,-2.2865711
S34003100,AB22 8YU,57.179271,-2.1322087
S34003101,AB16 5LT,57.161223,-2.1498837
S34003102,AB16 6HQ,57.153217,-2.1584959
S34003103,AB25 2WN,57.15157,-2.1115651
S34003104,AB21 7DT,57.20272,-2.1922574
S34003105,AB10 6PD,57.136864,-2.121566
S34003106,AB10 6AA,57.135749,-2.1141278
S34003107,AB15 8PJ,57.148301,-2.2293915
S34003108,AB11 6XX,57.139002,-2.1128821
S34003109,AB24 2YB,57.173634,-2.1188093
S34003110,AB10 7AZ,57.119866,-2.1414262
S34003111,AB11 6FD,57.143414,-2.0995932
S34003112,AB15 7YF,57.132775,-2.1408147
S34003113,AB10 6BL,57.138102,-2.1139698
S34003114,AB16 6UR,57.155054,-2.1621734
S34003115,AB24 5EQ,57.15567,-2.0967004
S34003116,AB11 8TX,57.134612,-2.0714182
S34003117,AB24 3HU,57.157645,-2.0979454
S34003118,AB12 5XB,57.123208,-2.1148323
S34003119,AB23 8RP,57.200199,-2.0960061
S34003120,AB12 3LS,57.105692,-2.0773382
S34003121,AB16 5UP,57.159307,-2.1440402
S34003122,AB11 5BA,57.147596,-2.0937706
S34003123,AB12 3LN,57.095728,-2.1052577
S34003124,AB14 0SF,57.097831,-2.267452
S34003125,AB22 8NL,57.186261,-2.1125798
S34003126,AB24 5BW,57.152959,-2.0942305
S34003127,AB16 6FR,57.153538,-2.1803653
S34003128,AB11 8HE,57.134775,-2.0846352
S34003129,AB24 1TW,57.165913,-2.092329
S34003130,AB16 7SL,57.165096,-2.1699389
S34003131,AB24 5QA,57.158651,-2.0861777
S34003132,AB25 3XH,57.154638,-2.1064171
S34003133,AB12 5BR,57.121718,-2.1023424
S34003134,AB13 0EE,57.107661,-2.2302461
S34003135,AB11 8RE,57.131884,-2.0825636
S34003136,AB24 5JF,57.152035,-2.0920464
S34003137,AB25 2RS,57.151323,-2.1161427
S34003138,AB10 6JJ,57.131208,-2.1190034
S34003139,AB15 6EW,57.150582,-2.1538568
S34003140,AB21 9SA,57.184122,-2.1888025
S34003141,AB11 7SR,57.132699,-2.0975985
S34003142,AB12 3AY,57.12791,-2.0737013
S34003143,AB23 8JW,57.196689,-2.0931176
S34003144,AB12 3RU,57.099139,-2.0847518
S34003145,AB16 6QE,57.155392,-2.17163
S34003146,AB25 3AH,57.158954,-2.1210765
S34003147,AB12 3HW,57.105767,-2.0869955
S34003148,AB24 4RQ,57.16273,-2.1178318
S34003149,AB22 8AN,57.18186,-2.1472545
S34003150,AB24 5QW,57.158358,-2.0934177
S34003151,AB22 8JU,57.180026,-2.1038768
S34003152,AB15 6HF,57.150594,-2.1722358
S34003153,AB15 9PN,57.123204,-2.1593914
S34003154,AB12 3AX,57.128463,-2.0796984
S34003155,AB24 5QS,57.161242,-2.0927472
S34003156,AB24 2PX,57.166811,-2.1149016
S34003157,AB15 8PR,57.155762,-2.2059649
S34003158,AB42 3LY,57.508771,-1.8547206
S34003159,AB43 9JZ,57.69248,-2.0134558
S34003160,AB32 6QW,57.152418,-2.3006391
S34003161,AB51 0UN,57.237466,-2.3127957
S34003162,AB33 8PW,57.234849,-2.710501
S34003163,AB53 4DX,57.537128,-2.459887
S34003164,AB36 8XN,57.189036,-2.9762552
S34003165,AB54 7TJ,57.564368,-2.6240725
S34003166,AB42 1JR,57.506709,-1.7772107
S34003167,AB12 4YS,57.067064,-2.155374
S34003168,AB45 2NT,57.682332,-2.692121
S34003169,AB41 6AP,57.310327,-2.0241195
S34003170,AB12 4PF,57.067874,-2.1305583
S34003171,AB39 3NF,57.029995,-2.1595518
S34003172,AB51 5LU,57.231749,-2.476899
S34003173,AB41 9BN,57.370044,-2.0863251
S34003174,AB39 2XG,56.972032,-2.2349839
S34003175,AB23 8ZP,57.250573,-2.0865253
S34003176,AB42 1ZH,57.511596,-1.8102286
S34003177,AB54 6HN,57.449209,-2.6386385
S34003178,AB42 1HR,57.512865,-1.7893245
S34003179,AB42 3EP,57.570631,-1.8381583
S34003180,AB53 8AL,57.517036,-2.4972944
S34003181,AB51 0TR,57.284233,-2.3714323
S34003182,AB31 5SU,57.050508,-2.5037484
S34003183,AB33 8AY,57.26082,-2.6991812
S34003184,AB31 5XJ,57.057276,-2.4936019
S34003185,AB30 1ZG,56.90071,-2.4468126
S34003186,AB43 7BU,57.632834,-2.1007987
S34003187,AB51 4FJ,57.292419,-2.396933
S34003188,AB42 2XZ,57.500324,-1.7992078
S34003189,AB31 5YP,57.052939,-2.4841151
S34003190,AB21 0UU,57.263199,-2.1881464
S34003191,AB54 4PB,57.333727,-2.7958608
S34003192,AB43 9BL,57.685284,-2.0229452
S34003193,AB43 9HP,57.694062,-2.007837
S34003194,AB41 8BS,57.37205,-2.066959
S34003195,AB12 4UU,57.062464,-2.1409931
S34003196,AB34 5ET,57.068215,-2.8128106
S34003197,DD10 0DX,56.773835,-2.4316899
S34003198,AB21 0RB,57.301981,-2.2294355
S34003199,AB42 2BL,57.50442,-1.7995024
S34003200,AB12 5YP,57.102012,-2.1795535
S34003201,AB51 3YA,57.280803,-2.3769541
S34003202,AB51 3XB,57.270965,-2.3713649
S34003203,AB45 3DG,57.66726,-2.3331513
S34003204,AB39 3SZ,56.971737,-2.2244714
S34003205,AB42 1UG,57.508001,-1.7815253
S34003206,AB42 0SY,57.413461,-1.9060843
S34003207,AB41 8TH,57.462943,-2.1186648
S34003208,AB42 3AJ,57.477439,-1.8011675
S34003209,AB52 6LN,57.347474,-2.6427861
S34003210,AB39 2EA,56.96485,-2.212507
S34003211,AB41 7PN,57.348299,-2.157858
S34003212,AB12 3GQ,57.087433,-2.1093756
S34003213,AB39 2RB,56.965697,-2.2261948
S34003214,AB31 5RJ,57.082139,-2.4966214
S34003215,AB42 5EL,57.523325,-2.0003026
S34003216,AB31 6XF,57.039991,-2.4940317
S34003217,AB44 1XD,57.665828,-2.5005201
S34003218,AB43 6RD,57.583204,-2.0792383
S34003219,AB31 4JZ,57.106811,-2.6242991
S34003220,AB52 6PX,57.323499,-2.6121448
S34003221,AB41 7GJ,57.3375,-2.1789749
S34003222,AB39 2AD,56.964982,-2.2089555
S34003223,AB51 0JT,57.310661,-2.3083047
S34003224,AB42 2BE,57.496179,-1.8028509
S34003225,AB53 4QU,57.53786,-2.4588774
S34003226,AB31 4BL,57.038137,-2.60535
S34003227,AB51 4FW,57.287042,-2.3986998
S34003228,AB41 8PR,57.37372,-2.1263408
S34003229,AB41 7HP,57.440846,-2.256942
S34003230,AB53 4DA,57.537486,-2.4503543
S34003231,AB51 4WP,57.286105,-2.3792312
S34003232,AB54 8DX,57.446497,-2.781964
S34003233,AB53 8JD,57.500884,-2.3373897
S34003234,AB32 6JZ,57.14544,-2.2921214
S34003235,AB53 6TL,57.513614,-2.2079797
S34003236,AB32 6XD,57.126936,-2.4103392
S34003237,AB12 4XU,57.056256,-2.1335509
S34003238,AB31 5TB,57.051785,-2.5056284
S34003239,AB54 8PW,57.446315,-2.7980053
S34003240,AB42 4UX,57.546259,-1.9060279
S34003241,AB33 8PQ,57.251347,-2.8473346
S34003242,AB33 8HU,57.199997,-2.6757706
S34003243,AB44 1QD,57.667463,-2.4864789
S34003244,AB53 8EN,57.492413,-2.4421585
S34003245,AB54 8FG,57.445011,-2.789763
S34003246,AB45 3EB,57.597563,-2.5699661
S34003247,AB39 2BT,56.963626,-2.2087012
S34003248,AB42 3NB,57.47189,-1.7809737
S34003249,AB51 0XA,57.220601,-2.3515339
S34003250,AB44 1PN,57.664662,-2.4909166
S34003251,AB30 1FJ,56.831863,-2.4609045
