Name,masterpc,Latitude,Longitude
S00091430,AB34 5ED,57.0862,-2.671818
S00089091,AB11 8TA,57.131607,-2.0798208
S00125666,ML2 7NX,55.774433,-3.9286315
S00111448,KY10 3YN,56.227424,-2.6976282
S00101202,G64 3NJ,55.916416,-4.2283057
S00097096,G60 5LQ,55.919122,-4.4496181
S00118641,IV6 7TF,57.521745,-4.4589089
S00123131,G33 6HE,55.890984,-4.1436689
S00106822,EH12 8XN,55.951793,-3.2999774
S00112110,DD6 8BW,56.441097,-2.9381134
S00120257,PA15 4EU,55.942088,-4.7644956
S00108872,FK2 0FP,55.971044,-3.7095276
S00098641,DD2 3HL,56.486029,-3.0079282
S00108681,FK4 2HL,55.9845,-3.9342216
S00127432,PA5 8PU,55.828901,-4.5325984
S00127737,PA1 3PE,55.846948,-4.4059816
S00102620,G78 1DG,55.80997,-4.3848813
S00101192,G64 3EG,55.913083,-4.2247221
S00113468,G21 4XA,55.883728,-4.2238413
S00132507,ML11 9PX,55.632224,-3.8605078
S00125411,ML6 8BS,55.859666,-3.9535784
S00124189,ML1 3TT,55.805198,-4.0036975
S00096481,G82 2AZ,55.952145,-4.5617573
S00120182,PA14 6SA,55.932097,-4.6632117
S00117309,G42 9UY,55.825648,-4.2741712
S00096022,FK13 6JN,56.142821,-3.7379424
S00108795,FK1 5UB,55.984592,-3.8043011
S00126552,PH1 2PQ,56.407722,-3.4669315
S00094256,PA23 7SS,55.883003,-4.9716655
S00108640,FK2 0HQ,55.981585,-3.7282332
S00095988,FK10 2SN,56.135816,-3.8328317
S00104158,EH6 5EZ,55.970668,-3.1741113
S00103865,EH4 7PE,55.960219,-3.2874131
S00121832,IV30 6UQ,57.638849,-3.3188887
S00114489,G41 3HY,55.82772,-4.2763519
S00102155,EH41 3LE,55.957687,-2.7807294
S00130694,ML3 8SW,55.755762,-4.0761278
S00130153,G72 7DN,55.823561,-4.1845642
S00095113,TD9 9LQ,55.425144,-2.7812296
S00100075,KA5 6QJ,55.50843,-4.3373862
S00099788,KA5 6HU,55.510919,-4.2913164
S00093169,DD2 5QG,56.497241,-3.0650783
S00119699,PA19 1HY,55.949937,-4.8476699
S00123444,ML6 8DA,55.860977,-3.9524937
S00091538,AB39 3XG,57.034484,-2.146736
S00103662,EH4 3NF,55.957382,-3.2496302
S00102487,EH21 8JX,55.940574,-3.010219
S00110162,KY2 6SX,56.133839,-3.172467
S00099562,DD1 4LE,56.455267,-2.9899465
S00125413,ML6 8BZ,55.860819,-3.9505682
S00109653,KY3 9JB,56.06625,-3.2218132
S00122390,KA20 4EQ,55.648135,-4.7481373
S00127728,PA1 3RT,55.850999,-4.4088523
S00129396,KA7 3HW,55.453563,-4.6032535
S00103206,G77 5TG,55.774291,-4.3070392
S00112601,G12 9NL,55.878117,-4.3041148
S00133880,EH53 0NB,55.906001,-3.4918412
S00095469,EH45 8DR,55.65774,-3.1948766
S00106691,EH17 8TR,55.901402,-3.1365269
S00089152,AB12 5TL,57.116172,-2.1166434
S00099858,KA3 7UE,55.621064,-4.4825285
S00100526,KA2 0HQ,55.612549,-4.5565969
S00094547,PA34 5AX,56.420597,-5.4757585
S00113399,G21 4UQ,55.886703,-4.2298323
S00108360,FK4 1AY,56.005271,-3.8735258
S00126930,PH10 6UB,56.582915,-3.3394726
S00125976,KW17 2ND,59.10974,-3.3242981
S00118287,IV2 3HF,57.473975,-4.2223023
S00114644,G42 7HG,55.837494,-4.2551067
S00116278,G1 1RE,55.860267,-4.245368
S00105414,EH12 6NZ,55.942807,-3.2777248
S00093682,DD9 6JU,56.731138,-2.6657311
S00093253,DD5 3PH,56.52115,-2.8597007
S00105134,EH11 1LG,55.93624,-3.2217669
S00094650,G84 9PG,56.010374,-4.745644
S00114155,G33 2HR,55.865228,-4.185465
S00106336,EH17 7RT,55.917999,-3.1393327
S00095606,TD1 2TA,55.732918,-2.9104787
S00104949,EH10 5PU,55.921177,-3.2211489
S00132343,ML3 0NZ,55.780287,-4.068773
S00095400,EH44 6RH,55.616825,-3.0624013
S00105381,EH12 5TG,55.941211,-3.2528238
S00107401,EH12 9JJ,55.93665,-3.3053293
S00125160,ML7 5AL,55.799422,-3.8337277
S00125821,ML6 8NA,55.867736,-3.942812
S00109516,KY12 7TU,56.071406,-3.4432838
S00111736,KY11 9GP,56.028786,-3.3709246
S00097255,DG2 0JG,55.116908,-3.7130663
S00097811,DG1 2JW,55.067868,-3.6066371
S00094398,G84 7QU,56.003687,-4.726192
S00117405,G46 7UT,55.796481,-4.3309273
S00114929,G43 2HD,55.819248,-4.2693758
S00096035,FK13 6DE,56.154488,-3.7473406
S00105870,EH14 3EZ,55.909595,-3.2932857
S00105810,EH14 2PH,55.918829,-3.27988
S00115697,G53 5NQ,55.831311,-4.3482616
S00121534,AB56 1PF,57.6716,-2.9541527
S00113454,G21 4HP,55.887096,-4.2220191
S00092448,AB35 5PJ,57.051929,-3.03439
S00090786,AB16 6TH,57.155777,-2.1660281
S00109626,KY12 8QQ,56.059616,-3.4954562
S00124884,G67 3PB,55.957619,-3.9457919
S00097256,DG2 0RG,55.101565,-3.6474247
S00129054,ZE1 0WN,60.152426,-1.1380318
S00116839,G13 3EL,55.886879,-4.3596456
S00105973,EH14 7HJ,55.876494,-3.3458433
S00108302,FK5 4DY,56.036367,-3.8033943
S00099501,DD4 7JJ,56.470781,-2.9476596
S00094332,PA23 8PU,55.977222,-4.9427398
S00131906,ML3 7RL,55.758347,-4.0447559
S00129142,KA1 5RY,55.549518,-4.5717812
S00115587,G52 3EP,55.844696,-4.3509539
S00112516,G11 7HA,55.880509,-4.3165041
S00104630,EH8 7PH,55.949159,-3.1365166
S00126087,KW15 1EX,58.977946,-2.9671293
S00121465,IV30 6DQ,57.63849,-3.2945033
S00116551,G52 3AA,55.843782,-4.3361547
S00112809,G13 2LG,55.900348,-4.3433785
S00133232,FK8 1LF,56.123382,-3.9333533
S00093176,DD2 5RN,56.496573,-3.0612586
S00100833,KA3 7TL,55.624419,-4.4686029
S00093454,DD8 1DB,56.642415,-2.8958684
S00129415,KA7 3AH,55.455906,-4.6231803
S00101383,G66 3EB,55.932238,-4.1460594
S00133235,FK8 2PR,56.106898,-3.9489938
S00119222,PH26 3QD,57.326256,-3.6162761
S00118556,IV2 5DL,57.469503,-4.1721174
S00100406,KA3 7RE,55.615717,-4.4873678
S00111376,KY1 4EL,56.162719,-3.1455219
S00122826,KA27 8JN,55.536618,-5.1240589
S00093680,DD9 6LD,56.7352,-2.672243
S00125948,KW17 2SZ,58.853746,-2.9052339
S00124656,ML7 5LQ,55.815177,-3.7804272
S00125576,ML1 2HT,55.778262,-3.9682702
S00109492,KY12 7XR,56.064424,-3.4676461
S00112034,KY10 3EL,56.224368,-2.7009917
S00100674,KA6 7JH,55.348007,-4.4673008
S00121625,IV31 6LA,57.71956,-3.2887176
S00117580,G33 1SR,55.896444,-4.1953939
S00116453,G21 3AH,55.89069,-4.2295013
S00097261,DG2 0RX,55.142709,-3.6990777
S00097816,DG1 3AD,55.069926,-3.599155
S00090795,AB16 7EU,57.171494,-2.1677854
S00091005,AB42 2UT,57.505022,-1.8173049
S00089388,AB15 8DS,57.142906,-2.164731
S00094012,PA23 8HW,55.962389,-4.9310682
S00103502,EH3 9JY,55.942337,-3.2020573
S00111580,KY11 4RU,56.063685,-3.4264998
S00122035,KA12 8HD,55.6063,-4.6634647
S00110308,KY5 0JZ,56.149226,-3.2570418
S00122930,KA27 8LS,55.53273,-5.1295202
S00130882,ML11 7QG,55.676621,-3.7835413
S00104557,EH8 7PE,55.945439,-3.1394499
S00117684,KW1 5XJ,58.473581,-3.3214915
S00117981,IV22 2JB,57.840663,-5.5693932
S00129379,KA7 3SA,55.443969,-4.6110023
S00133105,FK7 7SE,56.115054,-3.9240245
S00118250,PH26 3EN,57.326894,-3.6127497
S00119731,PA19 1NF,55.961441,-4.8203757
S00120293,PA19 1BY,55.954622,-4.8331777
S00110098,KY2 5HX,56.119356,-3.1637751
S00098731,DD2 4JR,56.475967,-3.0298377
S00127802,PA2 6BS,55.839639,-4.4298243
S00115280,G41 1DW,55.852327,-4.2865625
S00091501,AB39 2HP,56.964648,-2.2200543
S00099909,KA18 4JW,55.391569,-4.1740925
S00093793,DD8 3NS,56.658868,-2.8585762
S00124713,ML6 0PF,55.886538,-3.998246
S00110700,KY7 4RP,56.181092,-3.1649181
S00119463,IV2 4PL,57.459761,-4.2084182
S00113260,G20 9TE,55.885292,-4.2818011
S00120612,EH19 2BG,55.875997,-3.1161888
S00106086,EH15 3EW,55.935164,-3.1163852
S00099077,DD4 7SU,56.475087,-2.9174094
S00118133,PH33 6XA,56.80961,-5.1169958
S00092438,AB39 2FZ,56.961645,-2.2214507
S00090639,AB10 6DT,57.134834,-2.1118616
S00113797,G31 4JB,55.846697,-4.1879709
S00134436,EH52 5EP,55.936995,-3.4655284
S00091301,AB41 8RT,57.349171,-1.9321373
S00132821,ML3 0NR,55.783287,-4.0709894
S00117918,IV9 8RN,57.567218,-4.188755
S00132663,G74 4DY,55.770881,-4.1731654
S00131395,G74 3NF,55.777902,-4.1552181
S00131625,G75 9BS,55.75075,-4.2023864
S00117429,G46 8RG,55.813426,-4.322667
S00093829,DD10 9BU,56.725993,-2.4676967
S00121573,AB56 4QS,57.700411,-2.8997095
S00095172,TD8 6JR,55.472435,-2.5501158
S00119867,PA15 4QA,55.944373,-4.759645
S00132783,ML3 8ED,55.761039,-4.060023
S00128307,PA11 3EG,55.853448,-4.5693973
S00116263,G51 3EA,55.864383,-4.3175895
S00119898,PA16 7HY,55.94826,-4.7869939
S00113192,G20 7SJ,55.884506,-4.2679072
S00132130,ML3 9DW,55.76626,-4.0904113
S00107394,EH12 7EB,55.934659,-3.2731184
S00118923,KW9 6QX,58.013775,-3.8517161
S00119317,IV12 5NY,57.553339,-3.9296852
S00092877,AB54 7TH,57.560746,-2.629877
S00089330,AB15 7TN,57.127444,-2.1520264
S00128114,PA3 4NW,55.859118,-4.4073414
S00114642,G42 7PU,55.838247,-4.2576738
S00090207,AB23 8PQ,57.182027,-2.0948836
S00124576,ML2 0NX,55.765708,-3.9187957
S00110746,KY7 4DS,56.192396,-3.1610063
S00096912,G81 6JR,55.92662,-4.4272633
S00127611,PA3 3EB,55.847952,-4.4927783
S00101322,G66 3AH,55.936686,-4.1507406
S00095402,EH44 6PD,55.616418,-3.0647719
S00103344,EH1 3RW,55.958695,-3.187716
S00091419,AB34 5LW,57.076443,-2.8947097
S00089384,AB15 8BT,57.137177,-2.1484811
S00113760,G31 3JG,55.865533,-4.2111658
S00116758,G12 8RJ,55.875346,-4.2888751
S00133881,EH53 0LR,55.905412,-3.4893391
S00105242,EH11 3TS,55.925555,-3.281126
S00091052,AB54 7UZ,57.519063,-2.6535154
S00091542,AB35 5RL,57.050407,-3.0434965
S00116970,G20 0BU,55.896597,-4.3006998
S00121247,AB38 9QB,57.471051,-3.224131
S00127472,PA5 8BY,55.836957,-4.5065769
S00102943,G76 8NY,55.794297,-4.2645896
S00115054,G44 4JG,55.820469,-4.2365928
S00134136,EH53 0DE,55.889684,-3.4671182
S00128379,PA8 7HN,55.897254,-4.4492149
S00124218,ML1 4ET,55.809491,-3.9711232
S00103158,G77 6SE,55.777365,-4.3431489
S00101185,G64 3BA,55.914357,-4.2357568
S00127376,PH3 1PY,56.292717,-3.7204871
S00126078,KW17 2EA,59.033692,-2.857325
S00115655,G53 5AL,55.825575,-4.3530251
S00113696,G31 2LH,55.858921,-4.219483
S00095275,TD1 1LT,55.616188,-2.8238604
S00094226,PA20 0EN,55.834519,-5.0633731
S00104515,EH7 6TX,55.958068,-3.1281925
S00102405,EH33 2ND,55.927514,-2.9635785
S00095217,TD7 4JD,55.555992,-2.8334434
S00100678,KA5 6RG,55.504402,-4.330417
S00100244,KA1 4PG,55.588137,-4.4923989
S00114547,G41 3QH,55.828035,-4.2956589
S00114006,G32 9BA,55.848486,-4.1604982
S00093527,DD8 3EF,56.65356,-2.8737874
S00118257,PH26 3HW,57.333956,-3.6078262
S00093902,DD11 3LE,56.561611,-2.6113025
S00132101,ML3 9AQ,55.778885,-4.0575363
S00128747,PA2 6LN,55.837635,-4.4248438
S00129202,KA26 0NF,55.099808,-5.0030834
S00102688,G78 2PL,55.791585,-4.3781737
S00124950,G67 4JG,55.933264,-4.0178777
S00120824,EH22 5LQ,55.872109,-3.0324767
S00106105,EH15 3NW,55.937888,-3.1271094
S00122781,PA17 5AH,55.870897,-4.8843253
S00110332,KY5 8HX,56.160697,-3.3211154
S00123121,G33 6AE,55.887497,-4.141062
S00129030,ZE1 0TP,60.137516,-1.2734835
S00094299,PA23 8JT,55.968479,-4.9111892
S00113853,G32 6PA,55.858411,-4.1781311
S00091555,AB31 5UY,57.054463,-2.4986256
S00090642,AB10 7HD,57.122616,-2.1474978
S00130626,G73 3LN,55.820454,-4.1869282
S00126657,PH1 5BP,56.405933,-3.4486637
S00112597,G12 9LD,55.87902,-4.3010027
S00119291,IV4 7LN,57.345551,-4.7670958
S00106224,EH16 5DE,55.935361,-3.1650228
S00107415,EH13 9HF,55.910106,-3.2248803
S00119253,PH21 1NB,57.129988,-3.9298386
S00132536,ML11 0AL,55.632049,-3.8808335
S00105112,EH11 1UT,55.936868,-3.2344656
S00131584,G75 8TY,55.750397,-4.2205167
S00129261,KA26 0BJ,55.236976,-4.8535185
S00102694,G78 3QF,55.777868,-4.4360556
S00133593,FK9 5NS,56.143642,-3.9496946
S00094864,TD14 5PT,55.897089,-2.1317726
S00126757,PH2 0JQ,56.393207,-3.4443408
S00116417,G15 7EU,55.911293,-4.3688418
S00106820,EH12 8UP,55.952711,-3.3041401
S00108777,FK1 4LL,56.002081,-3.8304712
S00098903,DD3 9PW,56.496433,-3.0168131
S00115334,G51 3RQ,55.856167,-4.3223892
S00092811,AB41 7JY,57.372023,-2.222607
S00089368,AB10 7GZ,57.126747,-2.1237956
S00123359,ML6 6ST,55.876182,-3.9817758
S00098406,DG11 3PH,55.055925,-3.2059537
S00094056,PA31 8RH,56.181408,-5.4334357
S00114548,G41 3SZ,55.828884,-4.2944634
S00108114,FK2 9HY,55.994991,-3.7474632
S00134560,EH49 7AH,55.977248,-3.600196
S00105834,EH14 2AX,55.924855,-3.2627784
S00110686,KY7 4SN,56.177654,-3.158741
S00109121,KY16 8RG,56.331491,-2.832967
S00097615,DG5 4DD,54.926333,-3.8221269
S00097750,DG12 6JB,54.991812,-3.24359
S00119853,PA15 4EA,55.944974,-4.7708681
S00116086,G33 1AH,55.876652,-4.1798242
S00107669,FK5 4FL,56.035419,-3.827507
S00107625,EH49 6LN,55.972809,-3.6679891
S00098953,DD3 0HR,56.490875,-2.9941545
S00098560,DD2 2QY,56.473261,-3.0213231
S00132441,ML10 6NH,55.681548,-4.0658937
S00114245,G33 5QT,55.871205,-4.1548548
S00108582,FK6 5HG,56.021736,-3.9241774
S00099089,DD4 7TJ,56.476666,-2.9140869
S00100612,KA3 5BA,55.683613,-4.5152081
S00116139,G40 1HX,55.844374,-4.2297394
S00093113,DD5 3GJ,56.496541,-2.904137
S00116650,G4 9TH,55.873936,-4.2576991
S00127117,PH1 3FW,56.414868,-3.4629273
S00115020,G44 4SA,55.824107,-4.2504841
S00107550,EH17 8UA,55.901487,-3.1409117
S00108393,FK6 5AN,56.016651,-3.9142501
S00098515,DD2 1RN,56.460769,-2.998512
S00094162,PA28 6JL,55.421559,-5.6008665
S00095925,FK10 3DB,56.12728,-3.7855089
S00104673,EH8 9QT,55.941993,-3.1810085
S00105391,EH12 5NW,55.945183,-3.2341698
S00096681,G82 4DE,55.974163,-4.5829767
S00125047,G65 9UW,55.980092,-4.059315
S00132516,ML12 6RS,55.540317,-3.6793094
S00101860,EH21 6SQ,55.940351,-3.0705701
S00118659,IV7 8DE,57.560694,-4.4373752
S00116028,G23 5NX,55.904819,-4.2809802
S00104801,EH9 2JY,55.932382,-3.1908804
S00091707,AB51 3XF,57.269231,-2.3656767
S00089537,AB24 4PS,57.170898,-2.1414395
S00113788,G31 4TA,55.84998,-4.1978848
S00110449,KY8 2HZ,56.191434,-3.0291301
S00122726,KA30 8QY,55.807752,-4.8583894
S00104617,EH8 7TA,55.950834,-3.1273415
S00120643,EH19 3DF,55.873082,-3.1065957
S00099823,KA2 0AY,55.59373,-4.5538486
S00113230,G20 8RP,55.884774,-4.2883589
S00121210,AB37 9EA,57.39629,-3.3397806
S00094549,PA34 5AT,56.424324,-5.4730165
S00116516,G42 7HT,55.83688,-4.2503438
S00108309,FK5 4UN,56.035746,-3.8016157
S00104396,EH7 5EJ,55.957864,-3.1731789
S00120450,EH26 8ED,55.833134,-3.2132307
S00107388,EH12 7DN,55.939694,-3.2969464
S00120064,PA16 0TG,55.941682,-4.8094407
S00108596,FK1 2EW,55.971047,-3.7735285
S00105966,EH14 7HD,55.876781,-3.341026
S00126799,PH1 3JZ,56.419908,-3.516117
S00109318,KY11 1JD,56.012866,-3.3987202
S00116672,G5 8BE,55.85357,-4.2699387
S00094522,PA34 4JA,56.408246,-5.4689717
S00113923,G32 7RA,55.847471,-4.1726786
S00113347,G21 1PQ,55.871676,-4.2392171
S00108384,FK6 5LE,56.008254,-3.9058306
S00106365,EH17 7AH,55.9084,-3.1318046
S00097696,DG12 5DD,54.988745,-3.2622032
S00131128,ML9 2QW,55.734313,-3.9605302
S00132786,ML3 8JZ,55.762267,-4.0532497
S00132863,ML3 7QQ,55.762272,-4.043766
S00114336,G40 1LA,55.842903,-4.2275787
S00133990,EH54 6LT,55.879727,-3.5058279
S00129494,KA8 8LS,55.477028,-4.6245523
S00099347,DD5 1BT,56.473261,-2.8817985
S00129690,KA9 2EL,55.486168,-4.6010512
S00130023,KA7 4NW,55.432878,-4.6377611
S00132989,G63 0RD,56.067368,-4.3393205
S00097203,DG14 0SA,55.104127,-2.9447593
S00103622,EH4 2LX,55.960606,-3.2471071
S00121449,IV30 6BZ,57.636973,-3.3109481
S00112470,G11 7XD,55.872228,-4.3157391
S00092996,DD8 1UF,56.599435,-3.0074122
S00107728,FK1 5EB,55.994724,-3.7849229
S00098772,DD3 6QP,56.471168,-2.9811728
S00132380,ML12 6DB,55.623456,-3.527128
S00130985,ML11 9JT,55.672694,-3.8238655
S00104780,EH9 1SW,55.936055,-3.1789869
S00091324,AB30 1EF,56.833513,-2.4762149
S00092696,AB21 0LD,57.208922,-2.2925072
S00090671,AB11 5DG,57.148686,-2.0899226
S00089222,AB10 6SN,57.140747,-2.119282
S00110072,KY2 5LQ,56.117822,-3.161654
S00111682,KY11 8JF,56.059745,-3.3993573
S00098062,DG11 2HZ,55.124168,-3.3501361
S00131987,ML3 8AT,55.758568,-4.0557169
S00123945,ML5 5EP,55.846355,-4.0432738
S00112026,KY8 6AU,56.211712,-2.9611524
S00122202,KA22 7DR,55.652085,-4.8062979
S00124298,ML2 9QG,55.792002,-3.8562526
S00109775,KY12 0HG,56.08924,-3.4403828
S00103358,EH3 5AA,55.958401,-3.204173
S00097275,DG3 4HD,55.193767,-3.8720733
S00119616,IV12 4PD,57.587458,-3.8647923
S00127320,PH2 0ET,56.390427,-3.4422755
S00114370,G40 2NS,55.854873,-4.2291107
S00120434,EH26 8AL,55.831197,-3.2237075
S00104723,EH9 1ES,55.938612,-3.1971071
S00120854,EH20 9JT,55.876271,-3.1642113
S00130438,G73 4LW,55.815372,-4.2182953
S00125450,ML6 0LG,55.874591,-3.989
S00132644,G74 2JG,55.769368,-4.1421681
S00109283,KY11 1AA,56.031183,-3.399142
S00123077,KA11 2BP,55.632362,-4.6371098
S00124966,G67 4AT,55.934746,-4.0008559
S00119734,PA19 1JU,55.95916,-4.8199212
S00125217,ML6 8WG,55.83627,-3.9447074
S00125559,ML1 1AB,55.784358,-3.9831863
S00118012,IV46 8SA,57.11672,-5.9887482
S00109377,KY11 4RB,56.061222,-3.4350977
S00118480,IV3 5PA,57.47076,-4.2369165
S00096478,G82 2HL,55.950196,-4.556038
S00124330,G71 5HX,55.834419,-4.0611237
S00101265,G62 7AN,55.944593,-4.328258
S00113156,G20 6QT,55.879943,-4.2755554
S00132816,ML3 0SS,55.783413,-4.0511247
S00094371,G84 7DW,56.001408,-4.7198878
S00115363,G51 3DU,55.864136,-4.318294
S00105610,EH12 8UB,55.948701,-3.3069038
S00125366,G68 9JG,55.948184,-4.0275907
S00101182,G64 3PG,55.91209,-4.2354023
S00098304,DG2 8PE,55.006824,-3.7281039
S00126655,PH1 5AG,56.403345,-3.4448383
S00117394,G45 0EW,55.804144,-4.2169543
S00114322,G34 0EW,55.87109,-4.098072
S00133648,EH48 4QJ,55.931481,-3.6586729
S00121458,IV30 6BH,57.637344,-3.3037087
S00117433,G51 1TB,55.852945,-4.2876533
S00092230,AB12 4BB,57.060564,-2.1446957
S00128404,PA8 7FH,55.89175,-4.4444216
S00115500,G52 2SG,55.846804,-4.3582221
S00094922,TD6 0SS,55.566616,-2.7086837
S00127071,PH16 5NE,56.701085,-3.7493557
S00109246,KY11 2QJ,56.03562,-3.4135068
S00125965,KW17 2JX,59.00004,-3.118786
S00094767,G84 8SZ,56.019236,-4.7749838
S00100604,KA3 3HT,55.683207,-4.5200821
S00116978,G20 0QL,55.894045,-4.2828109
S00093008,DD8 2JT,56.576416,-2.8797061
S00093289,DD11 1TU,56.565728,-2.5790847
S00089233,AB10 6UX,57.14072,-2.1289316
S00099883,KA6 7PE,55.354833,-4.4972127
S00121605,IV31 6RL,57.712503,-3.3005855
S00117138,G32 7UR,55.849847,-4.1638168
S00106161,EH16 4LX,55.932461,-3.1270959
S00091640,AB32 6QR,57.151672,-2.3009306
S00111155,KY16 9HR,56.342357,-2.807951
S00098464,DD1 4AU,56.459223,-2.9691649
S00089831,AB16 5NP,57.159102,-2.1580252
S00130794,ML12 6HR,55.556358,-3.6294172
S00131785,G72 9DT,55.798771,-4.0933342
S00091000,AB42 3LG,57.510055,-1.8543484
S00089556,AB24 2RZ,57.17131,-2.1259293
S00111567,KY11 2UJ,56.040958,-3.4375236
S00101676,G64 2SZ,55.899488,-4.2359728
S00097195,DG14 0XH,55.07302,-2.9806268
S00095675,TD4 6HA,55.640566,-2.6720336
S00094533,PA34 5DJ,56.414959,-5.4703456
S00095887,FK10 2JT,56.1235,-3.8063122
S00129198,KA26 9LP,55.30877,-4.8337424
S00122892,KA25 6HU,55.744259,-4.6824384
S00104226,EH6 7NR,55.968182,-3.1528715
S00129582,KA8 0SG,55.46284,-4.6028367
S00133286,FK7 7NA,56.099092,-3.848273
S00107459,EH15 1JP,55.94872,-3.1187449
S00132672,G74 4GN,55.774388,-4.1998452
S00130264,G72 8PL,55.815549,-4.1583528
S00104409,EH7 5UL,55.957841,-3.1613415
S00103697,EH4 4RF,55.968094,-3.2592521
S00120472,EH26 9AH,55.833429,-3.2394723
S00109897,KY4 9BY,56.116727,-3.3571309
S00122283,KA21 5JB,55.634996,-4.7763445
S00092372,AB51 0NW,57.336175,-2.3282028
S00089694,AB24 4SF,57.163767,-2.123192
S00128097,PA3 4PX,55.858957,-4.4008593
S00102814,G76 0NG,55.740065,-4.2850087
S00133251,FK8 2RD,56.118024,-3.947224
S00111170,KY16 9PL,56.340293,-2.7908897
S00100956,G61 2NQ,55.912415,-4.3155428
S00097513,DG9 8SY,54.842727,-5.1175175
S00104534,EH7 6EX,55.964047,-3.153101
S00103708,EH4 4TE,55.972325,-3.2628026
S00111033,KY15 4HY,56.318145,-3.027347
S00096414,G83 9BJ,55.986791,-4.5705429
S00097754,DG12 6LH,54.993627,-3.2454281
S00131522,G75 8DW,55.754049,-4.1963411
S00103695,EH4 4GS,55.967256,-3.2602663
S00112637,G12 0AT,55.886566,-4.322734
S00134180,EH47 7EQ,55.875376,-3.6192115
S00092277,AB42 5AN,57.448734,-2.0012345
S00111997,KY7 6TQ,56.211658,-3.1801461
S00109130,KY16 9TY,56.334832,-2.8464806
S00122640,KA15 1LT,55.74618,-4.6419347
S00135074,HS8 5RS,57.324096,-7.3708841
S00096975,G60 5NJ,55.927805,-4.4644463
S00094435,G84 8QL,56.010926,-4.7555348
S00117184,G32 0RR,55.848884,-4.1392571
S00105728,EH13 0QF,55.899107,-3.2561841
S00113346,G21 1PE,55.87212,-4.2390188
S00092367,AB52 6QG,57.321548,-2.5994595
S00089207,AB10 6RP,57.137077,-2.1245736
S00130335,G73 2AL,55.818351,-4.2240041
S00109245,KY11 2PY,56.035198,-3.4157544
S00122097,KA12 9BS,55.629826,-4.6695736
S00095372,TD6 9AH,55.599949,-2.7441995
S00129381,KA7 3QH,55.443326,-4.6091413
S00099197,DD4 9SJ,56.488284,-2.9556799
S00122433,KA13 6SQ,55.652727,-4.710225
S00111829,FK10 4NT,56.066171,-3.717335
S00130103,KA10 6SL,55.557296,-4.6542312
S00097167,DG11 3AU,55.024738,-3.1372203
S00115970,G15 8HJ,55.91643,-4.3797499
S00134945,EH48 2BL,55.901015,-3.6595795
S00127274,PH1 3DB,56.417431,-3.4505111
S00112594,G12 9LJ,55.878461,-4.297724
S00131418,G74 3PD,55.777314,-4.1368955
S00105091,EH11 1NR,55.933342,-3.2284948
S00119631,IV40 8HD,57.234623,-5.4297659
S00104773,EH9 1NW,55.937618,-3.1818039
S00126602,PH1 3AR,56.412697,-3.4534429
S00114807,G42 9EW,55.824874,-4.2595811
S00105028,EH10 6LP,55.908858,-3.2120752
S00124633,ML7 4DE,55.824543,-3.7981921
S00109397,KY11 4AL,56.069213,-3.4363585
S00118332,IV2 3SB,57.469719,-4.1970119
S00119260,KW1 4YS,58.637026,-3.0563695
S00099868,KA6 7SU,55.313385,-4.3954259
S00121351,IV36 3UT,57.636064,-3.5682626
S00093407,DD11 5JF,56.570619,-2.5743423
S00123900,ML5 4NP,55.846516,-4.0215417
S00110370,KY1 4NE,56.150625,-3.0888377
S00103396,EH3 5LU,55.966886,-3.2019854
S00131476,G74 4JR,55.769083,-4.197952
S00100093,KA5 6DR,55.521795,-4.3844887
S00121350,IV36 3ST,57.635,-3.5722535
S00093062,DD10 9TF,56.664673,-2.508115
S00113969,G32 8NH,55.840172,-4.1666333
S00103381,EH3 5DS,55.960661,-3.2018565
S00120517,EH23 4JQ,55.835862,-3.0473389
S00127672,PA1 1UD,55.840951,-4.4225904
S00103121,G77 6BX,55.770008,-4.3433929
S00095082,TD9 8EN,55.435845,-2.7658261
S00125230,ML5 2TB,55.894165,-4.0444114
S00124240,ML1 5HF,55.812668,-3.9612292
S00108999,KY12 9LZ,56.112926,-3.5459321
S00109598,KY12 0HZ,56.080451,-3.455079
S00096449,G82 1BY,55.941981,-4.5491064
S00101017,G61 3NH,55.928602,-4.3188459
S00107998,FK3 8SD,56.006261,-3.7301369
S00099380,DD5 3HQ,56.478004,-2.8639525
S00129542,KA8 9BL,55.476953,-4.6204958
S00097457,DG9 9AA,54.838042,-5.1000055
S00112806,G13 2EP,55.899233,-4.3424475
S00120903,EH22 1NN,55.914906,-3.109003
S00106864,EH14 7JT,55.865353,-3.3342084
S00111525,KY11 4QW,56.06378,-3.4430309
S00098117,DG10 9DB,55.331965,-3.4384908
S00120235,PA13 4HL,55.895592,-4.6370335
S00123410,ML6 7DQ,55.86945,-3.952008
S00095365,TD1 3RG,55.607057,-2.7674456
S00131712,ML3 7QW,55.739742,-4.0291267
S00115353,G51 3LG,55.862239,-4.3183088
S00134301,EH48 1EF,55.897095,-3.6321593
S00113175,G20 6ES,55.874807,-4.2718657
S00092014,AB53 4AF,57.541972,-2.4713909
S00089278,AB10 6EW,57.131535,-2.1142634
S00110648,KY6 2NU,56.192839,-3.1937494
S00109882,KY4 9BW,56.11186,-3.351138
S00122197,KA22 7ET,55.654289,-4.8011137
S00098683,DD2 4DA,56.466663,-3.0358021
S00128827,PA3 4BZ,55.856248,-4.4134437
